1.24090909091, 16, 16, 7, 0, 2
1000.0, 16, 16, 5, 0, 3
14.7796078431, 9, 16, 8, 0, 1
0.0, 16, 9, 5, 1, 3
2.50980392157, 11, 8, 8, 1, 2
3.65625, 8, 11, 6, 0, 2
2.66666666667, 11, 9, 8, 1, 2
3.046875, 9, 11, 6, 0, 2
0.0, 19, 9, 8, 1, 3
3.625, 9, 19, 6, 0, 2
3.51879699248, 11, 9, 9, 1, 2
12.0838135968, 9, 11, 7, 0, 1
12.5555647531, 12, 20, 10, 0, 1
0.0, 20, 12, 7, 1, 2
2.43082227696, 10, 14, 4, 0, 0
1.161362679, 14, 10, 4, 1, 0
5.56340221433, 10, 15, 5, 0, 0
2.00251003448, 15, 10, 4, 1, 1
7.34111607473, 10, 21, 5, 0, 1
0.0, 21, 10, 4, 1, 2
10.0618895891, 10, 11, 6, 0, 0
5.04528150671, 11, 10, 5, 1, 1
5.06028809316, 11, 6, 6, 1, 1
4.1935483871, 6, 11, 5, 0, 2
0.0, 20, 9, 6, 1, 2
4.875, 9, 20, 6, 0, 2
0.64826471828, 20, 10, 7, 1, 1
10.7696078431, 10, 20, 7, 0, 1
0.413636363636, 20, 11, 7, 1, 2
11.1762021026, 11, 20, 8, 0, 1
1000.0, 11, 14, 7, 0, 3
5.34170561778, 14, 11, 8, 1, 1
0.0, 15, 11, 7, 1, 3
10.7317614424, 11, 15, 9, 0, 1
2.57585139319, 11, 9, 8, 1, 2
6.68571428571, 9, 11, 9, 0, 2
2.71042471042, 11, 11, 9, 0, 2
6.68571428571, 11, 11, 9, 0, 2
2.80864197531, 11, 16, 10, 0, 2
1.26486486486, 16, 11, 9, 1, 2
17.0803997275, 11, 22, 11, 0, 1
1.36952998379, 22, 11, 10, 1, 1
25.140813082, 7, 15, 11, 0, 1
24.6323826021, 15, 7, 11, 1, 0
15.3557346134, 11, 8, 12, 1, 1
25.8604928458, 8, 11, 11, 0, 1
6.74653098982, 21, 10, 13, 1, 0
25.32247557, 10, 21, 12, 0, 1
2.0176401846, 27, 10, 14, 1, 0
27.9361702128, 10, 27, 13, 0, 1
2.37014933305, 20, 10, 14, 1, 1
29.1244239631, 10, 20, 13, 0, 1
29.1412365286, 10, 11, 15, 0, 1
4.47311827957, 11, 10, 13, 1, 2
3.57589182398, 19, 11, 16, 1, 1
25.1593444019, 11, 19, 14, 0, 1
0.0, 19, 13, 16, 1, 2
26.7816616669, 13, 19, 15, 0, 1
1.76870748299, 19, 13, 16, 1, 2
29.6983935973, 13, 19, 16, 0, 1
0.21870534631, 19, 9, 3, 1, 1
2.68191113647, 9, 19, 4, 0, 0
0.95632183908, 11, 9, 3, 1, 2
3.87640264026, 9, 11, 4, 0, 1
1.07586206897, 11, 8, 3, 1, 2
4.21928422088, 8, 11, 4, 0, 1
0.119540229885, 14, 4, 3, 1, 2
7.32722260185, 4, 14, 5, 0, 1
3.91333427006, 9, 10, 4, 0, 1
8.1918086436, 10, 9, 6, 1, 1
6.22634202295, 9, 10, 5, 0, 0
10.9163151912, 10, 9, 7, 1, 1
2.06420388571, 19, 13, 5, 1, 1
6.92053369137, 13, 19, 8, 0, 1
5.89187601423, 10, 9, 5, 1, 1
6.11764705882, 9, 10, 8, 0, 2
3.93878898758, 14, 9, 5, 1, 1
6.11764705882, 9, 14, 8, 0, 2
2.73927831216, 14, 9, 5, 1, 1
1000.0, 9, 14, 8, 0, 3
1.67741935484, 13, 10, 5, 1, 2
1000.0, 10, 13, 8, 0, 3
1000.0, 9, 10, 5, 0, 3
0.0, 10, 9, 8, 1, 3
4.875, 9, 10, 6, 0, 2
0.0, 10, 9, 8, 1, 3
13.6621261475, 9, 12, 7, 0, 1
0.0, 12, 9, 8, 1, 3
5.51515151515, 7, 14, 7, 0, 2
0.0, 14, 7, 8, 1, 3
0.0, 16, 10, 7, 1, 3
4.04661654135, 10, 16, 9, 0, 2
3.56862745098, 10, 10, 8, 0, 2
1000.0, 10, 10, 9, 0, 3
6.11764705882, 7, 15, 8, 0, 2
1.75675675676, 15, 7, 10, 1, 2
2.07315255999, 18, 16, 9, 1, 1
7.22222222222, 16, 18, 10, 0, 2
9.21113023523, 13, 10, 10, 1, 1
7.22222222222, 10, 13, 10, 0, 2
10.9554567521, 13, 10, 11, 1, 1
7.22222222222, 10, 13, 10, 0, 2
1.81525437438, 10, 11, 3, 0, 1
1.86656082075, 11, 10, 4, 1, 0
2.58429459121, 10, 9, 4, 1, 0
6.13538511726, 9, 10, 5, 0, 0
3.93233103836, 10, 9, 4, 1, 1
11.1056372966, 9, 10, 6, 0, 0
2.20606060606, 10, 9, 4, 1, 2
17.8546943492, 9, 10, 7, 0, 0
3.46666666667, 10, 10, 4, 0, 2
10.6931189898, 10, 10, 7, 0, 1
7.3485691172, 10, 11, 5, 0, 1
8.84541092903, 11, 10, 7, 1, 1
4.1935483871, 10, 15, 5, 0, 2
10.5891393274, 15, 10, 8, 1, 0
5.18048495998, 14, 11, 6, 1, 1
9.44852893545, 11, 14, 8, 0, 1
9.10895040045, 11, 10, 7, 1, 1
17.0578404064, 10, 11, 8, 0, 1
5.51515151515, 14, 15, 7, 0, 2
1.707250342, 15, 14, 8, 1, 2
1000.0, 9, 15, 7, 0, 3
0.436974789916, 15, 9, 8, 1, 2
6.11764705882, 7, 15, 8, 0, 2
0.489198606272, 15, 7, 9, 1, 2
17.5927708864, 10, 15, 9, 0, 1
1.17, 15, 10, 9, 1, 2
4.33667953668, 10, 8, 9, 1, 2
24.5566318927, 8, 10, 10, 0, 1
1.98764478764, 13, 8, 9, 1, 2
7.22222222222, 8, 13, 10, 0, 2
0.0, 18, 7, 9, 1, 3
7.22222222222, 7, 18, 10, 0, 2
0.0, 8, 7, 9, 1, 3
7.22222222222, 7, 8, 10, 0, 2
1000.0, 10, 10, 9, 0, 3
23.8622796994, 10, 10, 11, 0, 1
4.74603174603, 10, 10, 10, 0, 2
26.8786310037, 10, 10, 12, 0, 1
0.825396825397, 20, 10, 10, 1, 2
85.4909963986, 10, 20, 13, 0, 0
23.7997662935, 10, 15, 11, 0, 1
17.1294117647, 15, 10, 13, 1, 1
7.72972972973, 10, 22, 11, 0, 2
0.0, 22, 10, 13, 1, 2
7.72972972973, 17, 25, 11, 0, 2
1.30304525518, 25, 17, 14, 1, 1
1000.0, 17, 23, 11, 0, 3
5.64663792295, 23, 17, 15, 1, 0
1000.0, 17, 20, 11, 0, 3
3.139923976, 20, 17, 15, 1, 1
1000.0, 10, 10, 11, 0, 3
37.2512155592, 10, 10, 16, 0, 1
2.61915695702, 10, 10, 4, 0, 0
2.51542159108, 10, 10, 4, 0, 0
5.88660309038, 10, 10, 5, 0, 0
5.81463007769, 10, 10, 5, 0, 0
5.78132291298, 10, 10, 5, 0, 1
7.31453303577, 10, 10, 5, 0, 1
5.46315614864, 10, 10, 5, 0, 1
10.6128019245, 10, 10, 6, 0, 0
0.37780457403, 21, 8, 6, 1, 1
18.4384204792, 8, 21, 7, 0, 0
0.0, 21, 11, 6, 1, 2
18.0628435828, 11, 21, 8, 0, 0
1.42682926829, 11, 17, 6, 0, 2
11.5626763771, 17, 11, 9, 1, 0
1.340625, 16, 14, 6, 1, 2
23.9599619287, 14, 16, 10, 0, 0
1000.0, 11, 16, 6, 0, 3
8.63525459689, 16, 11, 10, 1, 1
2.4673046252, 11, 13, 7, 0, 2
32.8778901363, 13, 11, 11, 1, 0
12.1150455268, 11, 18, 8, 0, 1
21.1679566631, 18, 11, 12, 1, 0
3.89218232341, 21, 18, 9, 1, 0
10.761481848, 18, 21, 12, 0, 1
5.33518884785, 13, 10, 9, 1, 1
32.3304347826, 10, 13, 12, 0, 1
1.91020408163, 13, 10, 9, 1, 2
8.21052631579, 10, 13, 12, 0, 2
6.68571428571, 10, 11, 9, 0, 2
4.78947368421, 11, 10, 12, 1, 2
6.68571428571, 11, 18, 9, 0, 2
2.73684210526, 18, 11, 12, 1, 2
3.34950190372, 16, 12, 10, 1, 1
4.70476190476, 12, 16, 13, 0, 2
0.0, 16, 9, 10, 1, 2
40.3497001499, 9, 16, 14, 0, 1
0.0, 16, 8, 11, 1, 2
44.3567923245, 8, 16, 15, 0, 1
7.72972972973, 6, 16, 11, 0, 2
57.6423128729, 16, 6, 16, 1, 0
1.0452866886, 15, 11, 4, 1, 0
1.82073415295, 11, 15, 4, 0, 0
2.91600393424, 11, 11, 4, 0, 1
4.11770452444, 11, 11, 5, 0, 0
5.75004599509, 10, 22, 5, 0, 0
0.512192131682, 22, 10, 6, 1, 0
0.798993405365, 21, 11, 6, 1, 0
10.299533195, 11, 21, 6, 0, 1
16.9769364236, 10, 6, 7, 1, 0
18.964286625, 6, 10, 7, 0, 0
7.63790755534, 13, 11, 7, 1, 1
16.5815446372, 11, 13, 8, 0, 0
17.110150807, 10, 11, 8, 0, 1
8.7546642052, 11, 10, 8, 1, 1
20.7711511789, 10, 11, 9, 0, 1
23.5514254986, 11, 10, 9, 1, 0
6.68571428571, 11, 11, 9, 0, 2
31.2626995646, 11, 11, 10, 0, 0
24.5566318927, 11, 19, 10, 0, 1
2.01257861635, 19, 11, 10, 1, 1
7.22222222222, 12, 21, 10, 0, 2
1.14973096666, 21, 12, 11, 1, 1
7.22222222222, 10, 11, 10, 0, 2
4.06827880512, 11, 10, 11, 1, 2
1.56156156156, 21, 17, 10, 1, 2
1000.0, 17, 21, 11, 0, 3
0.0, 21, 20, 10, 1, 3
1000.0, 20, 21, 11, 0, 3
7.72972972973, 10, 23, 11, 0, 2
0.0, 23, 10, 11, 1, 3
7.72972972973, 10, 20, 11, 0, 2
0.0, 20, 10, 12, 1, 2
2.78141608092, 20, 20, 12, 0, 1
2.34381551363, 20, 20, 13, 0, 1
21.920212766, 11, 10, 13, 1, 1
8.66666666667, 10, 11, 13, 0, 2
24.518786204, 11, 10, 14, 1, 1
40.3497001499, 10, 11, 14, 0, 1
21.4238623375, 20, 19, 15, 1, 0
9.1, 19, 20, 14, 0, 2
28.5396877511, 11, 10, 15, 1, 1
9.1, 10, 11, 14, 0, 2
24.4727595386, 15, 10, 16, 1, 1
9.1, 10, 15, 14, 0, 2
5.02331045316, 21, 13, 17, 1, 1
24.7605433536, 13, 21, 15, 0, 1
4.94918173988, 14, 10, 17, 1, 2
29.8122518435, 10, 14, 15, 0, 1
56.7684989429, 10, 13, 18, 0, 1
2.85365853659, 13, 10, 15, 1, 2
2.04545454545, 18, 16, 18, 1, 2
5.02859787748, 16, 18, 16, 0, 1
0.0, 18, 10, 18, 1, 3
9.90476190476, 10, 18, 16, 0, 2
2.74444444444, 15, 20, 19, 0, 2
1.0612244898, 20, 15, 16, 1, 2
18.7929831876, 20, 20, 20, 0, 1
8.13289036545, 20, 20, 17, 0, 1
11.3043478261, 10, 10, 20, 0, 2
138.936386045, 10, 10, 18, 0, 0
25.7426882458, 15, 21, 21, 0, 1
2.10112747588, 21, 15, 18, 1, 1
28.2134100642, 15, 12, 22, 1, 1
5.10545454545, 12, 15, 18, 0, 2
3.83145074946, 21, 12, 22, 1, 1
